Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
504,25.0,0.0,0.0,187.0,4.0,55.0,21421.0,0.0,62.35578253226318,0.0,0.0,5673.43638086319,,,,,,,,,,,,,,,,,,,,,34.35025248109885,17.867528700879802,60.587633324819045,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,25.0,0.0,0.0,215.0,5.0,28.0,21449.0,0.0,18.674484656722143,0.0,0.0,5676.685167312622,,,,,,,,,,,,,,,,,,,,,4.940026172995571,6.573822629022265,18.590882817272508,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,25.0,0.0,0.0,235.0,6.0,20.0,21469.0,0.0,24.77711871592157,0.0,0.0,5679.081829547882,,,,,,,,,,,,,,,,,,,,,11.41178349326802,8.67117634113603,24.59805455711588,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,25.0,0.0,0.0,270.0,7.0,35.0,21504.0,0.0,53.764293953401555,0.0,0.0,5682.792062520981,,,,,,,,,,,,,,,,,,,,,21.902809685799376,18.21686415306192,53.10385021097032,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,25.0,0.0,0.0,352.0,8.0,82.0,21586.0,0.0,125.80292404284783,0.0,0.0,5691.166727542877,,,,,,,,,,,,,,,,,,,,,54.43253204298073,37.99874148595013,121.5824998324885,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,25.0,0.0,0.0,382.0,9.0,30.0,21616.0,0.0,52.635925308735445,0.0,0.0,5694.340270280838,,,,,,,,,,,,,,,,,,,,,22.236680306870685,17.59297272270234,52.07291866393855,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,25.0,0.0,0.0,456.0,10.0,74.0,21690.0,0.0,104.91539381831483,0.0,0.0,5701.932058572769,,,,,,,,,,,,,,,,,,,,,53.30306496657398,27.107014199690294,101.17321226210034,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,25.0,0.0,0.0,525.0,11.0,69.0,21759.0,0.0,87.807870047087,0.0,0.0,5709.0567309856415,,,,,,,,,,,,,,,,,,,,,43.946656392628036,25.493543245724286,84.94535652368653,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,25.0,0.0,0.0,565.0,12.0,40.0,21799.0,0.0,57.55322572376324,0.0,0.0,5713.32110452652,,,,,,,,,,,,,,,,,,,,,20.98976545575281,18.214114349384765,56.82723274378798,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,25.0,0.0,0.0,601.0,13.0,36.0,21835.0,0.0,37.33258247384893,0.0,0.0,5716.994966983795,,,,,,,,,,,,,,,,,,,,,15.615569961887335,11.63212694162821,36.844073257663084,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,25.0,0.0,0.0,627.0,14.0,26.0,21861.0,0.0,34.432462209568214,0.0,0.0,5719.991452217102,,,,,,,,,,,,,,,,,,,,,16.863915118538014,12.776932414272746,34.06209053546663,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,25.0,0.0,0.0,720.0,15.0,93.0,21954.0,0.0,135.89907692125357,0.0,0.0,5729.402814149857,,,,,,,,,,,,,,,,,,,,,48.993735611889775,44.364353415498094,131.60573938237297,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,25.0,0.0,0.0,782.0,16.0,62.0,22016.0,0.0,99.31964465853989,0.0,0.0,5735.534689903259,,,,,,,,,,,,,,,,,,,,,43.5311771856993,31.906837742608012,96.81424334547408,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,25.0,0.0,0.0,844.0,17.0,62.0,22078.0,0.0,86.45118755453869,0.0,0.0,5741.962151050568,,,,,,,,,,,,,,,,,,,,,37.70560686874075,28.97800366490452,84.28191948572868,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,25.0,0.0,0.0,923.0,18.0,79.0,22157.0,0.0,109.17041979256692,0.0,0.0,5749.81732749939,,,,,,,,,,,,,,,,,,,,,54.264933394695504,29.271206510821926,105.1977698748988,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,25.0,0.0,0.0,1002.0,19.0,79.0,22236.0,0.0,108.51491710858359,0.0,0.0,5758.0498769283295,,,,,,,,,,,,,,,,,,,,,53.32608037097617,31.914230348042075,104.51107439699604,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,25.0,0.0,0.0,1102.0,20.0,100.0,22336.0,0.0,124.79029005439732,0.0,0.0,5768.467794895172,,,,,,,,,,,,,,,,,,,,,50.98066222294586,39.56502901736691,119.9319678358063,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,26.0,0.0,0.0,31.0,1.0,31.0,22367.0,0.0,41.77622519574464,0.0,0.0,5951.150749921799,,,,,,,,,,,,,,,,,,,,,15.760270533123574,14.437824051922728,41.41076691808209,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,26.0,0.0,0.0,68.0,2.0,37.0,22404.0,0.0,50.341074837293235,0.0,0.0,5955.062413454056,,,,,,,,,,,,,,,,,,,,,23.34034250269559,17.787973955815502,49.771378841757745,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,26.0,0.0,0.0,107.0,3.0,39.0,22443.0,0.0,49.42740653909888,0.0,0.0,5959.3922419548035,,,,,,,,,,,,,,,,,,,,,18.783389371749998,16.048312942551437,48.79239034189409,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,26.0,0.0,0.0,156.0,4.0,49.0,22492.0,0.0,80.23692749754278,0.0,0.0,5964.756544351578,,,,,,,,,,,,,,,,,,,,,39.7686653345947,25.139863863029912,78.44507460027356,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,26.0,0.0,0.0,185.0,5.0,29.0,22521.0,0.0,58.302050838205375,0.0,0.0,5967.877933263779,,,,,,,,,,,,,,,,,,,,,23.29554793480778,20.284994664313047,57.74190601822643,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,26.0,0.0,0.0,210.0,6.0,25.0,22546.0,0.0,30.0922226226091,0.0,0.0,5970.660457372665,,,,,,,,,,,,,,,,,,,,,12.976349529955012,9.998723810146261,29.82743893479087,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,26.0,0.0,0.0,250.0,7.0,40.0,22586.0,0.0,68.5083699720891,0.0,0.0,5974.93675661087,,,,,,,,,,,,,,,,,,,,,30.231564903318635,21.69825443037178,67.43390775756374,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,26.0,0.0,0.0,307.0,8.0,57.0,22643.0,0.0,88.78447091738575,0.0,0.0,5980.854413986206,,,,,,,,,,,,,,,,,,,,,39.79821692869403,27.75821297951819,86.6892643919697,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,26.0,0.0,0.0,348.0,9.0,41.0,22684.0,0.0,67.09133594328914,0.0,0.0,5985.129137039185,,,,,,,,,,,,,,,,,,,,,30.11456737592461,20.282006745790575,65.98854979191026,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,26.0,0.0,0.0,408.0,10.0,60.0,22744.0,0.0,68.90072832046972,0.0,0.0,5991.305652856827,,,,,,,,,,,,,,,,,,,,,21.64230859957228,19.78229780210429,67.73759726142096,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,26.0,0.0,0.0,429.0,11.0,21.0,22765.0,0.0,14.593558881820737,0.0,0.0,5993.648655176163,,,,,,,,,,,,,,,,,,,,,5.424721211637547,5.462250156732951,14.508642512759362,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,26.0,0.0,0.0,521.0,12.0,92.0,22857.0,0.0,147.2497268721826,0.0,0.0,6002.959929704666,,,,,,,,,,,,,,,,,,,,,69.98332527823989,41.94123062859633,141.23354000621657,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,26.0,0.0,0.0,620.0,13.0,99.0,22956.0,0.0,151.1600556784596,0.0,0.0,6013.08075094223,,,,,,,,,,,,,,,,,,,,,68.36593270177823,41.27680062604652,144.68104575144054,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,26.0,0.0,0.0,712.0,14.0,92.0,23048.0,0.0,158.87763058591375,0.0,0.0,6022.34778380394,,,,,,,,,,,,,,,,,,,,,74.36943144606086,49.8227702386419,152.3401708944943,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,26.0,0.0,0.0,788.0,15.0,76.0,23124.0,0.0,136.96459363953878,0.0,0.0,6029.758329153061,,,,,,,,,,,,,,,,,,,,,61.52417927334545,42.10717566339626,132.55373092287928,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,26.0,0.0,0.0,852.0,16.0,64.0,23188.0,0.0,118.03513208433229,0.0,0.0,6036.632372140884,,,,,,,,,,,,,,,,,,,,,56.377525931017416,36.681201194545054,114.65616810478859,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,26.0,0.0,0.0,899.0,17.0,47.0,23235.0,0.0,87.41595273701071,0.0,0.0,6041.553195476532,,,,,,,,,,,,,,,,,,,,,35.7458072193909,26.388973985329994,85.9076291483669,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,26.0,0.0,0.0,1017.0,18.0,118.0,23353.0,0.0,171.88361860663215,0.0,0.0,6053.908910751343,,,,,,,,,,,,,,,,,,,,,85.25938507329133,49.243466294094226,162.1471433074554,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,26.0,0.0,0.0,1071.0,19.0,54.0,23407.0,0.0,67.96564265128944,0.0,0.0,6059.526730060577,,,,,,,,,,,,,,,,,,,,,34.41856290255112,18.850720478909427,66.23945292094066,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,26.0,0.0,0.0,1122.0,20.0,51.0,23458.0,0.0,82.57224275862391,0.0,0.0,6064.705288410187,,,,,,,,,,,,,,,,,,,,,32.1853051234736,26.9995380017878,81.17306996819443,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,27.0,0.0,0.0,43.0,1.0,43.0,23501.0,0.0,69.04240696991467,0.0,0.0,6253.4366228580475,,,,,,,,,,,,,,,,,,,,,32.19625595149274,23.042078948778645,67.99426903609836,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,27.0,0.0,0.0,73.0,2.0,30.0,23531.0,0.0,40.3340450951709,0.0,0.0,6256.490180969238,,,,,,,,,,,,,,,,,,,,,17.184407872530905,14.34775834217512,39.93720670643138,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,27.0,0.0,0.0,113.0,3.0,40.0,23571.0,0.0,58.61701764153407,0.0,0.0,6260.474650144577,,,,,,,,,,,,,,,,,,,,,25.15643899633418,19.59269584955118,57.72615466485578,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,27.0,0.0,0.0,133.0,4.0,20.0,23591.0,0.0,25.10126695140829,0.0,0.0,6262.877899646759,,,,,,,,,,,,,,,,,,,,,10.393829111128142,9.12506036245376,24.94325192979338,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,27.0,0.0,0.0,155.0,5.0,22.0,23613.0,0.0,31.63589025470149,0.0,0.0,6265.768288612366,,,,,,,,,,,,,,,,,,,,,13.571022913328266,11.257959367627278,31.40009654359892,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,27.0,0.0,0.0,174.0,6.0,19.0,23632.0,0.0,23.954604391993414,0.0,0.0,6268.056814908981,,,,,,,,,,,,,,,,,,,,,11.359201888330862,8.429602060844047,23.786328426639972,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,27.0,0.0,0.0,254.0,7.0,80.0,23712.0,0.0,144.43276933192408,0.0,0.0,6276.39319229126,,,,,,,,,,,,,,,,,,,,,64.15804156873348,43.36959610125953,139.57914471671407,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,27.0,0.0,0.0,292.0,8.0,38.0,23750.0,0.0,61.44901531634441,0.0,0.0,6280.476319313049,,,,,,,,,,,,,,,,,,,,,30.16569203139008,19.46596937877308,60.423505606859706,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,27.0,0.0,0.0,379.0,9.0,87.0,23837.0,0.0,115.03140929906988,0.0,0.0,6289.715826511383,,,,,,,,,,,,,,,,,,,,,41.89785879715971,34.13295595780182,111.60940277987373,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,27.0,0.0,0.0,402.0,10.0,23.0,23860.0,0.0,28.274023882920545,0.0,0.0,6292.20546913147,,,,,,,,,,,,,,,,,,,,,10.847517031384058,9.789686446971034,28.080664239012496,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,27.0,0.0,0.0,526.0,11.0,124.0,23984.0,0.0,176.39934706874996,0.0,0.0,6304.759932279587,,,,,,,,,,,,,,,,,,,,,87.38836645871606,46.55953669872894,165.89481335977518,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,27.0,0.0,0.0,577.0,12.0,51.0,24035.0,0.0,46.20431548497372,0.0,0.0,6309.859129190445,,,,,,,,,,,,,,,,,,,,,20.92721482434871,14.26364844712369,45.27170888473124,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,27.0,0.0,0.0,645.0,13.0,68.0,24103.0,0.0,100.82759676831931,0.0,0.0,6317.082681179047,,,,,,,,,,,,,,,,,,,,,49.27265459552957,31.107173346354486,97.67230318989984,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,27.0,0.0,0.0,715.0,14.0,70.0,24173.0,0.0,125.86905586298434,0.0,0.0,6324.080873250961,,,,,,,,,,,,,,,,,,,,,62.09798815216035,34.62652900321507,121.765606139005,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,27.0,0.0,0.0,742.0,15.0,27.0,24200.0,0.0,22.99084202022529,0.0,0.0,6327.112790584564,,,,,,,,,,,,,,,,,,,,,8.619882155494553,7.502400164123986,22.803689777892938,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,27.0,0.0,0.0,766.0,16.0,24.0,24224.0,0.0,33.682150707149724,0.0,0.0,6329.6725034713745,,,,,,,,,,,,,,,,,,,,,12.96065345944797,11.854440570817573,33.43793746110772,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,27.0,0.0,0.0,815.0,17.0,49.0,24273.0,0.0,84.77799113293949,0.0,0.0,6334.731763124466,,,,,,,,,,,,,,,,,,,,,36.53013076704117,26.186135643865967,83.15424005121683,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,27.0,0.0,0.0,857.0,18.0,42.0,24315.0,0.0,53.73944802689616,0.0,0.0,6339.269946098328,,,,,,,,,,,,,,,,,,,,,20.67301806041427,15.560689480856263,52.97708245618874,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,27.0,0.0,0.0,909.0,19.0,52.0,24367.0,0.0,45.35277256421499,0.0,0.0,6344.834813594818,,,,,,,,,,,,,,,,,,,,,19.00686067287843,14.892811641434458,44.45327791177098,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,27.0,0.0,0.0,939.0,20.0,30.0,24397.0,0.0,21.93062944337789,0.0,0.0,6348.266206979752,,,,,,,,,,,,,,,,,,,,,7.4792255121042635,7.045633092998273,21.77050088995244,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,28.0,0.0,0.0,71.0,1.0,71.0,24468.0,0.0,111.81583921215726,0.0,0.0,6503.882892608643,,,,,,,,,,,,,,,,,,,,,56.34050144003314,36.24574283795939,108.03161881592791,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,28.0,0.0,0.0,109.0,2.0,38.0,24506.0,0.0,60.60944604045772,0.0,0.0,6507.761278629303,,,,,,,,,,,,,,,,,,,,,27.23279643759248,19.174134288934088,59.69392793777682,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,28.0,0.0,0.0,134.0,3.0,25.0,24531.0,0.0,31.54853520549871,0.0,0.0,6510.549660921097,,,,,,,,,,,,,,,,,,,,,13.842405871392055,10.330615527986899,31.2649737412226,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,28.0,0.0,0.0,180.0,4.0,46.0,24577.0,0.0,44.550757584885616,0.0,0.0,6515.289634943008,,,,,,,,,,,,,,,,,,,,,21.108123441370186,15.261486100933416,43.6670743882848,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,28.0,0.0,0.0,217.0,5.0,37.0,24614.0,0.0,62.38667538946775,0.0,0.0,6519.177733182907,,,,,,,,,,,,,,,,,,,,,27.680533916917142,19.052557758532974,61.48540495905497,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,28.0,0.0,0.0,269.0,6.0,52.0,24666.0,0.0,90.5329923894977,0.0,0.0,6524.380467414856,,,,,,,,,,,,,,,,,,,,,40.93911395260298,28.96440536440448,88.58123234742482,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,28.0,0.0,0.0,338.0,7.0,69.0,24735.0,0.0,120.99812083281017,0.0,0.0,6531.741934537888,,,,,,,,,,,,,,,,,,,,,52.25356916516102,36.943082999230455,117.62776245756673,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,28.0,0.0,0.0,398.0,8.0,60.0,24795.0,0.0,97.91185850781828,0.0,0.0,6537.752828121185,,,,,,,,,,,,,,,,,,,,,43.71431963999387,31.530715601370883,95.47986357670841,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,28.0,0.0,0.0,478.0,9.0,80.0,24875.0,0.0,125.44484928252147,0.0,0.0,6545.61147069931,,,,,,,,,,,,,,,,,,,,,48.44459849202364,37.37145025368602,121.81278516069568,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,28.0,0.0,0.0,522.0,10.0,44.0,24919.0,0.0,64.08763310579427,0.0,0.0,6550.6782994270325,,,,,,,,,,,,,,,,,,,,,29.560384820205115,21.019013765150216,62.91273873844341,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,28.0,0.0,0.0,581.0,11.0,59.0,24978.0,0.0,74.03310366478208,0.0,0.0,6557.028968095779,,,,,,,,,,,,,,,,,,,,,32.58365848831237,24.795516615573106,72.32643220260925,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,28.0,0.0,0.0,633.0,12.0,52.0,25030.0,0.0,95.7548949654225,0.0,0.0,6562.4637196063995,,,,,,,,,,,,,,,,,,,,,39.131433150627224,31.555185425452297,93.90778209800376,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,28.0,0.0,0.0,650.0,13.0,17.0,25047.0,0.0,10.91642274129739,0.0,0.0,6564.74352312088,,,,,,,,,,,,,,,,,,,,,4.531981744144517,4.680891059273061,10.890732907714318,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,28.0,0.0,0.0,826.0,14.0,176.0,25223.0,0.0,306.7787165290747,0.0,0.0,6581.921963214874,,,,,,,,,,,,,,,,,,,,,139.89055177400698,86.95815884156788,282.72314297966585,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,28.0,0.0,0.0,873.0,15.0,47.0,25270.0,0.0,63.402359380196685,0.0,0.0,6587.0260219573975,,,,,,,,,,,,,,,,,,,,,25.784110236534385,21.003965230232193,62.31507403206972,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,28.0,0.0,0.0,967.0,16.0,94.0,25364.0,0.0,187.55647153025114,0.0,0.0,6596.268245458603,,,,,,,,,,,,,,,,,,,,,88.26811200888795,53.23521508537165,179.6183260351598,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,28.0,0.0,0.0,999.0,17.0,32.0,25396.0,0.0,57.70190258669629,0.0,0.0,6599.828718662262,,,,,,,,,,,,,,,,,,,,,22.79717068091225,20.400313087920818,57.0865090565111,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,28.0,0.0,0.0,1023.0,18.0,24.0,25420.0,0.0,39.51271672121135,0.0,0.0,6602.407956838608,,,,,,,,,,,,,,,,,,,,,17.205360523587757,13.939102124073798,39.17810510074163,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,28.0,0.0,0.0,1073.0,19.0,50.0,25470.0,0.0,70.09660289179322,0.0,0.0,6607.556812763214,,,,,,,,,,,,,,,,,,,,,33.353273491216534,20.908465071555657,68.56600265654284,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,28.0,0.0,0.0,1097.0,20.0,24.0,25494.0,0.0,22.955220303023697,0.0,0.0,6610.260966062546,,,,,,,,,,,,,,,,,,,,,9.84799541723431,8.296623149474318,22.764374397430526,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,29.0,0.0,0.0,41.0,1.0,41.0,25535.0,0.0,73.8228980343563,0.0,0.0,6793.287577152252,,,,,,,,,,,,,,,,,,,,,34.37216336247016,23.94979457751716,72.70201647704067,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,29.0,0.0,0.0,86.0,2.0,45.0,25580.0,0.0,74.64703882650689,0.0,0.0,6798.230219125748,,,,,,,,,,,,,,,,,,,,,31.778362943093942,23.57426730599558,73.36366646332786,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,29.0,0.0,0.0,143.0,3.0,57.0,25637.0,0.0,89.96204507494107,0.0,0.0,6804.096889972687,,,,,,,,,,,,,,,,,,,,,43.745965379018905,27.029801813576583,87.64372485432077,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,29.0,0.0,0.0,173.0,4.0,30.0,25667.0,0.0,38.53359418090352,0.0,0.0,6807.173148393631,,,,,,,,,,,,,,,,,,,,,18.08577448004866,12.338789507204588,38.067117113612184,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,29.0,0.0,0.0,194.0,5.0,21.0,25688.0,0.0,30.028876089911204,0.0,0.0,6809.579130887985,,,,,,,,,,,,,,,,,,,,,9.64407441182702,11.064776510586999,29.88609282682365,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,29.0,0.0,0.0,213.0,6.0,19.0,25707.0,0.0,22.82005263306505,0.0,0.0,6811.634248018265,,,,,,,,,,,,,,,,,,,,,11.529664958485752,8.241401935874842,22.646258870335622,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,29.0,0.0,0.0,309.0,7.0,96.0,25803.0,0.0,168.31931794443037,0.0,0.0,6821.194985151291,,,,,,,,,,,,,,,,,,,,,72.80096124533289,49.86032364105495,161.65357115361442,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,29.0,0.0,0.0,336.0,8.0,27.0,25830.0,0.0,35.60877832009739,0.0,0.0,6824.091983318329,,,,,,,,,,,,,,,,,,,,,15.200421437508583,12.102854277961999,35.268869411237745,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,29.0,0.0,0.0,372.0,9.0,36.0,25866.0,0.0,61.38297678552715,0.0,0.0,6828.184330940247,,,,,,,,,,,,,,,,,,,,,24.974220506746974,21.16998330842797,60.6050543509318,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,29.0,0.0,0.0,411.0,10.0,39.0,25905.0,0.0,57.755152163731964,0.0,0.0,6832.154555082321,,,,,,,,,,,,,,,,,,,,,25.40561973374892,17.939285167125185,56.87803218044447,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,29.0,0.0,0.0,444.0,11.0,33.0,25938.0,0.0,39.71952755533838,0.0,0.0,6835.549921989441,,,,,,,,,,,,,,,,,,,,,17.492124003246687,11.803754031827426,39.220689621785205,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,29.0,0.0,0.0,506.0,12.0,62.0,26000.0,0.0,129.72908575549184,0.0,0.0,6841.993876695633,,,,,,,,,,,,,,,,,,,,,55.023446257034585,39.65766483939415,126.57064681052988,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,29.0,0.0,0.0,561.0,13.0,55.0,26055.0,0.0,83.69647305285713,0.0,0.0,6847.700440645218,,,,,,,,,,,,,,,,,,,,,38.555027902150584,25.25266747690866,81.73934346582699,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,29.0,0.0,0.0,597.0,14.0,36.0,26091.0,0.0,41.156383614471395,0.0,0.0,6851.638329029083,,,,,,,,,,,,,,,,,,,,,13.686556943567844,15.812349126044264,40.745117053492926,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,29.0,0.0,0.0,628.0,15.0,31.0,26122.0,0.0,30.354736666733576,0.0,0.0,6855.021644592285,,,,,,,,,,,,,,,,,,,,,14.03563280284161,9.817062795773648,29.979561192669628,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
